Referencia,Artículo,Subartículo,Departamento,Sección,Almacén,Stock Ini.,Compra,Venta,Entrada,Salida,Fabricación,Depósito,Préstamo,Ajuste,Stock Fin.,Stock Fin. %ST,Coste Ini.,Coste Compra,Coste Venta,Coste Entrada,Coste Salida,Coste Fabricación,Coste Depósito,Coste Préstamo,Coste Ajuste,Coste Fin.,Coste Fin. %ST
DH25,CAJA PIZZA MEDIA PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH25,CAJA PIZZA MEDIA PL,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH25,CAJA PIZZA MEDIA PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH25,CAJA PIZZA MEDIA PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH26,CAJA PIZZA PERS PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,BODEGA,40,0,0,0,0,0,0,0,0,40,272,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH27,CONTENDOR ECOGRE 20U,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH28,COPA MEDIA OZ PL,,,,BOSA,300,0,0,0,0,0,0,0,0,300,"2,038",0,0,0,0,0,0,0,0,0,0,0
DH28,COPA MEDIA OZ PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH29,CUBIERTOS PLASTICOS,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH30,CUCHARA ALOHA 100,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH30,CUCHARA ALOHA 100,,,,BOSA,1.086,0,0,0,0,0,0,0,0,1.086,"7,377",0,0,0,0,0,0,0,0,0,0,0
DH30,CUCHARA ALOHA 100,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH30,CUCHARA ALOHA 100,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH30,CUCHARA ALOHA 100,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH31,CUCHARA DEGUSTACION,,,,BOSA,280,0,0,0,0,0,0,0,0,280,"1,902",0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,CAFAM FLORESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,GRAN ESTACION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,PLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH32,CUCHARA PLAST GRAND,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,BOSA,871,0,0,0,0,0,0,0,0,871,"5,916",0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,CAFAM FLORESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,PLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH33,CUCHILLO PLAS BL 100,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,PLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH34,DELANTAL PVC BLANC PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH35,ESTUCHE ALMOJABA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH35,ESTUCHE ALMOJABA,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH36,ESTUCHE AREPAS,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH37,GORRO DESECHA PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,RESTREPO,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH38,GRASA REJA PUNTOS,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH39,GUANTE CARNAZ PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH40,GUANTES MANIP PL,,,,BOSA,300,0,0,0,0,0,0,0,0,300,"2,038",0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH41,GUANTES NITRIL PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,CAFAM FLORESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,GRAN ESTACION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH42,LIJA 120,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH43,MALLA PORCHETA PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,BODEGA,698,0,0,0,0,0,0,0,0,698,"4,741",0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,PLAZA CENTRAL,22,0,0,0,0,0,0,0,0,22,149,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH44,MOLDE LASAG ALUM G P,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,BOSA,7,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,PLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH45,MOLDE LASAG ALUM P P,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,PLAZA CENTRAL,-15,0,0,0,0,0,0,0,0,-15,-102,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,SAN ANDRESITO DE LA 38,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH46,PAPEL PARAFI SANDW P,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,BODEGA,2.505,0,0,0,0,0,0,0,0,2.505,"17,015",0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,BOSA,16,0,0,0,0,0,0,0,0,16,109,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,CAFAM FLORESTA,52,0,0,0,0,0,0,0,0,52,353,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,CENTRO MAYOR,52,0,0,0,0,0,0,0,0,52,353,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,DIVER PLAZA,18,0,0,0,0,0,0,0,0,18,122,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,ENSUEÑO,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,GRAN ESTACION,12,0,0,0,0,0,0,0,0,12,82,0,0,0,0,0,0,0,0,0,0,0
DH47,PAPEL PARAFI VITR PL,,,,MALL PLAZA,65,0,0,0,0,0,0,0,0,65,442,0,0,0,0,0,0,0,0,0,0,0
